Time;Server;Message_type;CPU Usage;Memory Usage;Latency;Transaction_ID;From_Server;Message
66.94826303966673;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.4287761164021219;a8b88ea5-9931-4292-8b75-e90180d51c20;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
66.98248008978751;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.69;0.069;6.964885093190164;7b74466c-e32b-4f52-89db-05fceaff7d76;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
67.01954032923823;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9133333333333333;0.09133333333333334;9.17169250746245;9fec3445-1237-4cf0-ab89-9cd9a7538ab2;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
67.03116642866672;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9133333333333333;0.09133333333333334;9.177158441712763;a7faf2de-3e7b-42a5-b767-ad17ef1f839a;client;Error due to TIMEOUT
67.03510985206718;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.2212656980599266;d11ae9bc-542d-4e41-b872-7d71bd7697eb;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
67.0835947555695;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9;0.09;9.044295510519598;6e14629e-8d44-412b-bdd0-4c84cda7ec8a;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
67.10368323455229;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.68;0.068;6.867558933152953;b0a78a8b-d14f-4be4-acef-171611c21e61;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
67.10853161071799;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.43946601440490174;6d88aa82-78eb-4c9c-941d-9c428d29363e;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
67.12720679300868;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9066666666666666;0.09066666666666667;9.150241953987493;135448ef-2d5a-430a-809b-95eede330e58;client;Error due to TIMEOUT
67.18338657549116;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.04;0.004;0.43946601440490174;b56ba086-728c-46ff-8385-4836d9f567c6;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
67.18520494501098;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9;0.09;9.026358935747789;45770a82-928c-4278-9b9f-563c2ec94877;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
67.21196420611707;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9;0.09;9.05123506724783;f2573c78-17b4-4bd1-bd88-42a53e3831e8;client;Error due to TIMEOUT
67.21979850507134;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.69;0.069;6.945252357290004;30cb579e-6c80-4e7c-aa77-e5531bd5f147;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
67.2249105086208;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.2115380244469902;c26bd03f-6f47-44fd-946b-0d6c81ba97ef;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
67.30762108537111;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.69;0.069;6.928951303974947;23e5ebf2-045a-4706-b91c-e6921e905f60;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
67.32826905455285;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.03;0.003;0.3468428735615474;20a214ec-f590-49d0-babd-79b5206574a0;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
67.3448046441462;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9066666666666666;0.09066666666666667;9.134445750795814;de255977-04bf-4942-9425-1d37f9d0fd4b;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
67.35515804015127;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.2211017850715338;43490a06-952e-4a8e-b851-5e71dc249872;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
67.35564879880903;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9066666666666666;0.09066666666666667;9.157365042710024;490a65e3-486e-4133-84ef-8c6471dab919;client;Error due to TIMEOUT
67.47457586647208;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.03;0.003;0.3933851209676815;d11ae9bc-542d-4e41-b872-7d71bd7697eb;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
67.48187047221063;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.69;0.069;6.945722626611596;07747de0-c9cf-4cbb-af5a-a7cc471f1f8d;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
67.50083074404833;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9133333333333333;0.09133333333333334;9.160548623469671;b66e1930-81f8-4af8-a530-7c9d503d8b29;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
67.50437215272106;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9133333333333333;0.09133333333333334;9.198530251918434;2a64b584-bccd-481c-b4dd-64ad10d57c50;client;Error due to TIMEOUT
67.57175338218234;credit#07826c57-f2bf-4a30-a88a-18257f229504;INFO;0.03;0.003;0.3933851209676815;c26bd03f-6f47-44fd-946b-0d6c81ba97ef;payment#3056eb1f-4512-4d14-9299-a90134e1a202;Requesting credit#07826c57-f2bf-4a30-a88a-18257f229504 by payment#3056eb1f-4512-4d14-9299-a90134e1a202
67.57852182182212;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.2263950410746776;73c27698-9929-479d-9ab1-9ef02964dd81;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
67.62529200389359;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;ERROR;0.69;0.069;6.937997555460759;99997ce5-e5e7-4733-8a89-c71cf46575c2;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Error due to TIMEOUT
67.6402693544263;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.9266666666666666;0.09266666666666666;9.30268472296012;15f914b8-1da3-4d1a-a29b-173798d23f83;client;Error due to TIMEOUT
67.65445238255796;payment#3056eb1f-4512-4d14-9299-a90134e1a202;INFO;0.12;0.012;1.2263950410746776;0e98c147-6a09-4f6a-80ba-71a5c9fc46e1;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;Requesting payment#3056eb1f-4512-4d14-9299-a90134e1a202 by balance#9cacfbb0-8424-4d30-a157-d47f2bc00010
67.69609959292664;balance#9cacfbb0-8424-4d30-a157-d47f2bc00010;ERROR;0.92;0.092;9.257216364792939;728242f4-49e5-4d1b-980c-66d07a83366f;authentication#1b3eab57-b8a8-42ab-a205-f94ee5cfe069;Error due to TIMEOUT
